amfi_code,date,nav
120503,2024-01-06,89.1998
120503,2024-01-07,93.7071
120503,2024-01-08,96.6948
120503,2024-01-09,96.6948
120503,2024-01-10,97.3602
120503,2024-01-11,100.9547
120503,2024-01-12,100.9547
120503,2024-01-13,100.9547
120503,2024-01-14,100.9547
120503,2024-01-15,100.9547
120503,2024-01-16,100.9547
120503,2024-01-17,100.9547
120503,2024-01-18,100.9547
120503,2024-01-19,100.9547
120503,2024-01-20,100.9547
120503,2024-01-21,100.9547
120503,2024-01-22,100.9547
120503,2024-01-23,100.9547
120503,2024-01-24,100.9547
120503,2024-01-25,100.9547
120503,2024-01-26,100.9547
120503,2024-01-27,100.9547
120503,2024-01-28,100.9547
120503,2024-01-29,100.9547
120503,2024-01-30,100.9547
120503,2024-01-31,100.9547
120503,2024-02-01,74.6169
120503,2024-02-02,78.4602
120503,2024-02-03,78.4602
120503,2024-02-04,87.6325
120503,2024-02-05,89.3334
120503,2024-02-06,89.3334
120503,2024-02-07,93.5384
120503,2024-02-08,95.1099
120503,2024-02-09,94.7681
120503,2024-02-10,97.3483
120503,2024-02-11,97.3483
120503,2024-02-12,106.4798
120503,2024-02-13,106.4798
120503,2024-02-14,106.4798
120503,2024-02-15,106.4798
120503,2024-02-16,106.4798
120503,2024-02-17,106.4798
120503,2024-02-18,106.4798
120503,2024-02-19,106.4798
120503,2024-02-20,106.4798
120503,2024-02-21,106.4798
120503,2024-02-22,106.4798
120503,2024-02-23,106.4798
120503,2024-02-24,106.4798
120503,2024-02-25,106.4798
120503,2024-02-26,106.4798
120503,2024-02-27,106.4798
120503,2024-02-28,106.4798
120503,2024-02-29,106.4798
120503,2024-03-01,75.0162
120503,2024-03-02,75.0162
120503,2024-03-03,75.0162
120503,2024-03-04,88.0812
120503,2024-03-05,89.1219
120503,2024-03-06,94.2856
120503,2024-03-07,94.564
120503,2024-03-08,94.564
120503,2024-03-09,94.268
120503,2024-03-10,97.4432
120503,2024-03-11,97.4432
120503,2024-03-12,106.4509
120503,2024-03-13,106.4509
120503,2024-03-14,106.4509
120503,2024-03-15,106.4509
120503,2024-03-16,106.4509
120503,2024-03-17,106.4509
120503,2024-03-18,106.4509
120503,2024-03-19,106.4509
120503,2024-03-20,106.4509
120503,2024-03-21,106.4509
120503,2024-03-22,106.4509
120503,2024-03-23,106.4509
120503,2024-03-24,106.4509
120503,2024-03-25,106.4509
120503,2024-03-26,106.4509
120503,2024-03-27,106.4509
120503,2024-03-28,106.4509
120503,2024-03-29,106.4509
120503,2024-03-30,106.4509
120503,2024-03-31,106.4509
120503,2024-04-01,75.825
120503,2024-04-02,75.825
120503,2024-04-03,81.8096
120503,2024-04-04,89.0924
120503,2024-04-05,89.0924
120503,2024-04-06,94.5952
120503,2024-04-07,93.6795
120503,2024-04-08,93.6795
120503,2024-04-09,94.4614
120503,2024-04-10,97.6029
120503,2024-04-11,100.0434
120503,2024-04-12,107.5555
120503,2024-04-13,107.5555
120503,2024-04-14,107.5555
120503,2024-04-15,107.5555
120503,2024-04-16,107.5555
120503,2024-04-17,107.5555
120503,2024-04-18,107.5555
120503,2024-04-19,107.5555
120503,2024-04-20,107.5555
120503,2024-04-21,107.5555
120503,2024-04-22,107.5555
120503,2024-04-23,107.5555
120503,2024-04-24,107.5555
120503,2024-04-25,107.5555
120503,2024-04-26,107.5555
120503,2024-04-27,107.5555
120503,2024-04-28,107.5555
120503,2024-04-29,107.5555
120503,2024-04-30,107.5555
120503,2024-05-01,76.5133
120503,2024-05-02,78.675
120503,2024-05-03,82.1025
120503,2024-05-04,87.5645
120503,2024-05-05,87.5645
120503,2024-05-06,93.7775
120503,2024-05-07,94.3084
120503,2024-05-08,94.8826
120503,2024-05-09,93.8057
120503,2024-05-10,93.8057
120503,2024-05-11,100.1859
120503,2024-05-12,107.0888
120503,2024-05-13,107.0888
120503,2024-05-14,107.0888
120503,2024-05-15,107.0888
120503,2024-05-16,107.0888
120503,2024-05-17,107.0888
120503,2024-05-18,107.0888
120503,2024-05-19,107.0888
120503,2024-05-20,107.0888
120503,2024-05-21,107.0888
120503,2024-05-22,107.0888
120503,2024-05-23,107.0888
120503,2024-05-24,107.0888
120503,2024-05-25,107.0888
120503,2024-05-26,107.0888
120503,2024-05-27,107.0888
120503,2024-05-28,107.0888
120503,2024-05-29,107.0888
120503,2024-05-30,107.0888
120503,2024-05-31,107.0888
120503,2024-06-01,107.0888
120503,2024-06-02,79.1716
120503,2024-06-03,81.9011
120503,2024-06-04,81.9011
120503,2024-06-05,89.5554
120503,2024-06-06,94.1318
120503,2024-06-07,94.1318
120503,2024-06-08,93.2823
120503,2024-06-09,93.8685
120503,2024-06-10,93.8685
120503,2024-06-11,100.813
120503,2024-06-12,105.7296
120503,2024-06-13,105.7296
120503,2024-06-14,105.7296
120503,2024-06-15,105.7296
120503,2024-06-16,105.7296
120503,2024-06-17,105.7296
120503,2024-06-18,105.7296
120503,2024-06-19,105.7296
120503,2024-06-20,105.7296
120503,2024-06-21,105.7296
120503,2024-06-22,105.7296
120503,2024-06-23,105.7296
120503,2024-06-24,105.7296
120503,2024-06-25,105.7296
120503,2024-06-26,105.7296
120503,2024-06-27,105.7296
120503,2024-06-28,105.7296
120503,2024-06-29,105.7296
120503,2024-06-30,105.7296
120503,2024-07-01,105.7296
120503,2024-07-02,79.4426
120503,2024-07-03,82.3028
120503,2024-07-04,82.3028
120503,2024-07-05,90.2069
120503,2024-07-06,93.8628
120503,2024-07-07,93.8628
120503,2024-07-08,92.6157
120503,2024-07-09,92.6157
120503,2024-07-10,98.1352
120503,2024-07-11,101.6872
120503,2024-07-12,101.6872
120503,2024-07-13,101.6872
120503,2024-07-14,101.6872
120503,2024-07-15,101.6872
120503,2024-07-16,101.6872
120503,2024-07-17,101.6872
120503,2024-07-18,101.6872
120503,2024-07-19,101.6872
120503,2024-07-20,101.6872
120503,2024-07-21,101.6872
120503,2024-07-22,101.6872
120503,2024-07-23,101.6872
120503,2024-07-24,101.6872
120503,2024-07-25,101.6872
120503,2024-07-26,101.6872
120503,2024-07-27,101.6872
120503,2024-07-28,101.6872
120503,2024-07-29,101.6872
120503,2024-07-30,101.6872
120503,2024-07-31,101.6872
120503,2024-08-01,76.8852
120503,2024-08-02,80.2001
120503,2024-08-03,83.4292
120503,2024-08-04,88.0652
120503,2024-08-05,89.8911
120503,2024-08-06,89.8911
120503,2024-08-07,93.5697
120503,2024-08-08,91.4291
120503,2024-08-09,91.4291
120503,2024-08-10,98.0365
120503,2024-08-11,103.1511
120503,2024-08-12,103.1511
120503,2024-08-13,103.1511
120503,2024-08-14,103.1511
120503,2024-08-15,103.1511
120503,2024-08-16,103.1511
120503,2024-08-17,103.1511
120503,2024-08-18,103.1511
120503,2024-08-19,103.1511
120503,2024-08-20,103.1511
120503,2024-08-21,103.1511
120503,2024-08-22,103.1511
120503,2024-08-23,103.1511
120503,2024-08-24,103.1511
120503,2024-08-25,103.1511
120503,2024-08-26,103.1511
120503,2024-08-27,103.1511
120503,2024-08-28,103.1511
120503,2024-08-29,103.1511
120503,2024-08-30,103.1511
120503,2024-08-31,103.1511
120503,2024-09-01,76.1637
120503,2024-09-02,79.9145
120503,2024-09-03,79.9145
120503,2024-09-04,87.0981
120503,2024-09-05,90.337
120503,2024-09-06,90.337
120503,2024-09-07,93.7056
120503,2024-09-08,91.7867
120503,2024-09-09,94.1914
120503,2024-09-10,98.9064
120503,2024-09-11,98.9064
120503,2024-09-12,105.9206
120503,2024-09-13,105.9206
120503,2024-09-14,105.9206
120503,2024-09-15,105.9206
120503,2024-09-16,105.9206
120503,2024-09-17,105.9206
120503,2024-09-18,105.9206
120503,2024-09-19,105.9206
120503,2024-09-20,105.9206
120503,2024-09-21,105.9206
120503,2024-09-22,105.9206
120503,2024-09-23,105.9206
120503,2024-09-24,105.9206
120503,2024-09-25,105.9206
120503,2024-09-26,105.9206
120503,2024-09-27,105.9206
120503,2024-09-28,105.9206
120503,2024-09-29,105.9206
120503,2024-09-30,105.9206
120503,2024-10-01,77.8664
120503,2024-10-02,77.8664
120503,2024-10-03,77.8664
120503,2024-10-04,87.1375
120503,2024-10-05,90.1218
120503,2024-10-06,94.2714
120503,2024-10-07,94.341
120503,2024-10-08,94.341
120503,2024-10-09,95.6457
120503,2024-10-10,99.3474
120503,2024-10-11,99.3474
120503,2024-10-12,105.4116
120503,2024-10-13,105.4116
120503,2024-10-14,105.4116
120503,2024-10-15,105.4116
120503,2024-10-16,105.4116
120503,2024-10-17,105.4116
120503,2024-10-18,105.4116
120503,2024-10-19,105.4116
120503,2024-10-20,105.4116
120503,2024-10-21,105.4116
120503,2024-10-22,105.4116
120503,2024-10-23,105.4116
120503,2024-10-24,105.4116
120503,2024-10-25,105.4116
120503,2024-10-26,105.4116
120503,2024-10-27,105.4116
120503,2024-10-28,105.4116
120503,2024-10-29,105.4116
120503,2024-10-30,105.4116
120503,2024-10-31,105.4116
120503,2024-11-01,76.9482
120503,2024-11-02,76.9482
120503,2024-11-03,83.9927
120503,2024-11-04,86.9431
120503,2024-11-05,86.9431
120503,2024-11-06,94.2844
120503,2024-11-07,93.8423
120503,2024-11-08,93.8423
120503,2024-11-09,94.596
120503,2024-11-10,98.868
120503,2024-11-11,105.9202
120503,2024-11-12,106.0532
120503,2024-11-13,106.0532
120503,2024-11-14,106.0532
120503,2024-11-15,106.0532
120503,2024-11-16,106.0532
120503,2024-11-17,106.0532
120503,2024-11-18,106.0532
120503,2024-11-19,106.0532
120503,2024-11-20,106.0532
120503,2024-11-21,106.0532
120503,2024-11-22,106.0532
120503,2024-11-23,106.0532
120503,2024-11-24,106.0532
120503,2024-11-25,106.0532
120503,2024-11-26,106.0532
120503,2024-11-27,106.0532
120503,2024-11-28,106.0532
120503,2024-11-29,106.0532
120503,2024-11-30,106.0532
120503,2024-12-01,77.6351
120503,2024-12-02,80.7177
120503,2024-12-03,84.6381
120503,2024-12-04,87.4971
120503,2024-12-05,87.4971
120503,2024-12-06,94.3949
120503,2024-12-07,94.032
120503,2024-12-08,91.8345
120503,2024-12-09,95.0476
120503,2024-12-10,95.0476
120503,2024-12-11,106.2092
120503,2024-12-12,105.2827
120503,2024-12-13,105.2827
120503,2024-12-14,105.2827
120503,2024-12-15,105.2827
120503,2024-12-16,105.2827
120503,2024-12-17,105.2827
120503,2024-12-18,105.2827
120503,2024-12-19,105.2827
120503,2024-12-20,105.2827
120503,2024-12-21,105.2827
120503,2024-12-22,105.2827
120503,2024-12-23,105.2827
120503,2024-12-24,105.2827
120503,2024-12-25,105.2827
120503,2024-12-26,105.2827
120503,2024-12-27,105.2827
120503,2024-12-28,105.2827
120503,2024-12-29,105.2827
120503,2024-12-30,105.2827
120503,2024-12-31,105.2827
120503,2025-01-01,104.755
120503,2025-01-02,104.755
120503,2025-01-03,104.755
120503,2025-01-04,111.0303
120503,2025-01-05,110.0474
120503,2025-01-06,110.0474
120503,2025-01-07,110.9693
120503,2025-01-08,111.1651
120503,2025-01-09,110.3805
120503,2025-01-10,114.2755
120503,2025-01-11,114.2755
120503,2025-01-12,115.25
120503,2025-01-13,115.25
120503,2025-01-14,115.25
120503,2025-01-15,115.25
120503,2025-01-16,115.25
120503,2025-01-17,115.25
120503,2025-01-18,115.25
120503,2025-01-19,115.25
120503,2025-01-20,115.25
120503,2025-01-21,115.25
120503,2025-01-22,115.25
120503,2025-01-23,115.25
120503,2025-01-24,115.25
120503,2025-01-25,115.25
120503,2025-01-26,115.25
120503,2025-01-27,115.25
120503,2025-01-28,115.25
120503,2025-01-29,115.25
120503,2025-01-30,115.25
120503,2025-01-31,115.25
120503,2025-02-01,105.5225
120503,2025-02-02,105.5225
120503,2025-02-03,105.5225
120503,2025-02-04,111.0434
120503,2025-02-05,110.7566
120503,2025-02-06,110.1098
120503,2025-02-07,111.2628
120503,2025-02-08,111.2628
120503,2025-02-09,111.2927
120503,2025-02-10,114.8742
120503,2025-02-11,114.8742
120503,2025-02-12,114.777
120503,2025-02-13,114.777
120503,2025-02-14,114.777
120503,2025-02-15,114.777
120503,2025-02-16,114.777
120503,2025-02-17,114.777
120503,2025-02-18,114.777
120503,2025-02-19,114.777
120503,2025-02-20,114.777
120503,2025-02-21,114.777
120503,2025-02-22,114.777
120503,2025-02-23,114.777
120503,2025-02-24,114.777
120503,2025-02-25,114.777
120503,2025-02-26,114.777
120503,2025-02-27,114.777
120503,2025-02-28,114.777
120503,2025-03-01,105.447
120503,2025-03-02,107.4605
120503,2025-03-03,116.4199
120503,2025-03-04,110.4591
120503,2025-03-05,110.4591
120503,2025-03-06,112.3272
120503,2025-03-07,111.9147
120503,2025-03-08,111.9147
120503,2025-03-09,111.0479
120503,2025-03-10,113.1451
120503,2025-03-11,114.2133
120503,2025-03-12,113.8781
120503,2025-03-13,113.8781
120503,2025-03-14,113.8781
120503,2025-03-15,113.8781
120503,2025-03-16,113.8781
120503,2025-03-17,113.8781
120503,2025-03-18,113.8781
120503,2025-03-19,113.8781
120503,2025-03-20,113.8781
120503,2025-03-21,113.8781
120503,2025-03-22,113.8781
120503,2025-03-23,113.8781
120503,2025-03-24,113.8781
120503,2025-03-25,113.8781
120503,2025-03-26,113.8781
120503,2025-03-27,113.8781
120503,2025-03-28,113.8781
120503,2025-03-29,113.8781
120503,2025-03-30,113.8781
120503,2025-03-31,113.8781
120503,2025-04-01,113.8781
120503,2025-04-02,108.1645
120503,2025-04-03,115.2573
120503,2025-04-04,109.2028
120503,2025-04-05,109.2028
120503,2025-04-06,113.7166
120503,2025-04-07,113.4757
120503,2025-04-08,110.9792
120503,2025-04-09,109.362
120503,2025-04-10,109.362
120503,2025-04-11,113.2509
120503,2025-04-12,113.3828
120503,2025-04-13,113.3828
120503,2025-04-14,113.3828
120503,2025-04-15,113.3828
120503,2025-04-16,113.3828
120503,2025-04-17,113.3828
120503,2025-04-18,113.3828
120503,2025-04-19,113.3828
120503,2025-04-20,113.3828
120503,2025-04-21,113.3828
120503,2025-04-22,113.3828
120503,2025-04-23,113.3828
120503,2025-04-24,113.3828
120503,2025-04-25,113.3828
120503,2025-04-26,113.3828
120503,2025-04-27,113.3828
120503,2025-04-28,113.3828
120503,2025-04-29,113.3828
120503,2025-04-30,113.3828
120503,2025-05-01,113.3828
120503,2025-05-02,109.2192
120503,2025-05-03,112.8716
120503,2025-05-04,112.8716
120503,2025-05-05,111.1023
120503,2025-05-06,112.9999
120503,2025-05-07,112.9999
120503,2025-05-08,111.3398
120503,2025-05-09,109.3718
120503,2025-05-10,109.3718
120503,2025-05-11,112.554
120503,2025-05-12,112.6714
120503,2025-05-13,112.6714
120503,2025-05-14,112.6714
120503,2025-05-15,112.6714
120503,2025-05-16,112.6714
120503,2025-05-17,112.6714
120503,2025-05-18,112.6714
120503,2025-05-19,112.6714
120503,2025-05-20,112.6714
120503,2025-05-21,112.6714
120503,2025-05-22,112.6714
120503,2025-05-23,112.6714
120503,2025-05-24,112.6714
120503,2025-05-25,112.6714
120503,2025-05-26,112.6714
120503,2025-05-27,112.6714
120503,2025-05-28,112.6714
120503,2025-05-29,112.6714
120503,2025-05-30,112.6714
120503,2025-05-31,112.6714
120503,2025-06-01,106.0675
120503,2025-06-02,109.8085
120503,2025-06-03,112.5662
120503,2025-06-04,112.5662
120503,2025-06-05,110.9679
120503,2025-06-06,112.3666
120503,2025-06-07,112.3666
120503,2025-06-08,111.1885
120503,2025-06-09,111.1885
120503,2025-06-10,112.9673
120503,2025-06-11,111.6435
120503,2025-06-12,111.6435
120503,2025-06-13,111.6435
120503,2025-06-14,111.6435
120503,2025-06-15,111.6435
120503,2025-06-16,111.6435
120503,2025-06-17,111.6435
120503,2025-06-18,111.6435
120503,2025-06-19,111.6435
120503,2025-06-20,111.6435
120503,2025-06-21,111.6435
120503,2025-06-22,111.6435
120503,2025-06-23,111.6435
120503,2025-06-24,111.6435
120503,2025-06-25,111.6435
120503,2025-06-26,111.6435
120503,2025-06-27,111.6435
120503,2025-06-28,111.6435
120503,2025-06-29,111.6435
120503,2025-06-30,111.6435
120503,2025-07-01,106.3526
120503,2025-07-02,111.7185
120503,2025-07-03,112.5532
120503,2025-07-04,108.6369
120503,2025-07-05,111.5532
120503,2025-07-06,111.5532
120503,2025-07-07,113.3802
120503,2025-07-08,111.4722
120503,2025-07-09,111.4722
120503,2025-07-10,112.8919
120503,2025-07-11,111.5648
120503,2025-07-12,111.5648
120503,2025-07-13,111.5648
120503,2025-07-14,111.5648
120503,2025-07-15,111.5648
120503,2025-07-16,111.5648
120503,2025-07-17,111.5648
120503,2025-07-18,111.5648
120503,2025-07-19,111.5648
120503,2025-07-20,111.5648
120503,2025-07-21,111.5648
120503,2025-07-22,111.5648
120503,2025-07-23,111.5648
120503,2025-07-24,111.5648
120503,2025-07-25,111.5648
120503,2025-07-26,111.5648
120503,2025-07-27,111.5648
120503,2025-07-28,111.5648
120503,2025-07-29,111.5648
120503,2025-07-30,111.5648
120503,2025-07-31,111.5648
120503,2025-08-01,105.0854
120503,2025-08-02,105.0854
120503,2025-08-03,105.0854
120503,2025-08-04,108.3771
120503,2025-08-05,110.6767
120503,2025-08-06,110.6767
120503,2025-08-07,112.9003
120503,2025-08-08,112.1936
120503,2025-08-09,107.9549
120503,2025-08-10,112.0371
120503,2025-08-11,112.0371
120503,2025-08-12,113.381
120503,2025-08-13,113.381
120503,2025-08-14,113.381
120503,2025-08-15,113.381
120503,2025-08-16,113.381
120503,2025-08-17,113.381
120503,2025-08-18,113.381
120503,2025-08-19,113.381
120503,2025-08-20,113.381
120503,2025-08-21,113.381
120503,2025-08-22,113.381
120503,2025-08-23,113.381
120503,2025-08-24,113.381
120503,2025-08-25,113.381
120503,2025-08-26,113.381
120503,2025-08-27,113.381
120503,2025-08-28,113.381
120503,2025-08-29,113.381
120503,2025-08-30,113.381
120503,2025-08-31,113.381
120503,2025-09-01,104.8319
120503,2025-09-02,104.8319
120503,2025-09-03,104.8319
120503,2025-09-04,106.191
120503,2025-09-05,109.912
120503,2025-09-06,112.2667
120503,2025-09-07,113.1311
120503,2025-09-08,113.1311
120503,2025-09-09,110.1114
120503,2025-09-10,113.1448
120503,2025-09-11,113.1448
120503,2025-09-12,112.3729
120503,2025-09-13,112.3729
120503,2025-09-14,112.3729
120503,2025-09-15,112.3729
120503,2025-09-16,112.3729
120503,2025-09-17,112.3729
120503,2025-09-18,112.3729
120503,2025-09-19,112.3729
120503,2025-09-20,112.3729
120503,2025-09-21,112.3729
120503,2025-09-22,112.3729
120503,2025-09-23,112.3729
120503,2025-09-24,112.3729
120503,2025-09-25,112.3729
120503,2025-09-26,112.3729
120503,2025-09-27,112.3729
120503,2025-09-28,112.3729
120503,2025-09-29,112.3729
120503,2025-09-30,112.3729
120503,2025-10-01,104.321
120503,2025-10-02,113.3996
120503,2025-10-03,111.7368
120503,2025-10-04,106.061
120503,2025-10-05,106.061
120503,2025-10-06,114.1064
120503,2025-10-07,114.4786
120503,2025-10-08,114.4786
120503,2025-10-09,109.234
120503,2025-10-10,112.1476
120503,2025-10-11,112.7803
120503,2025-10-12,113.7606
120503,2025-10-13,113.7606
120503,2025-10-14,113.7606
120503,2025-10-15,113.7606
120503,2025-10-16,113.7606
120503,2025-10-17,113.7606
120503,2025-10-18,113.7606
120503,2025-10-19,113.7606
120503,2025-10-20,113.7606
120503,2025-10-21,113.7606
120503,2025-10-22,113.7606
120503,2025-10-23,113.7606
120503,2025-10-24,113.7606
120503,2025-10-25,113.7606
120503,2025-10-26,113.7606
120503,2025-10-27,113.7606
120503,2025-10-28,113.7606
120503,2025-10-29,113.7606
120503,2025-10-30,113.7606
120503,2025-10-31,113.7606
120503,2025-11-01,113.7606
120503,2025-11-02,113.9003
120503,2025-11-03,111.9356
120503,2025-11-04,106.9844
120503,2025-11-05,106.9844
120503,2025-11-06,113.9989
120503,2025-11-07,114.3659
120503,2025-11-08,112.5435
120503,2025-11-09,109.1345
120503,2025-11-10,109.1345
120503,2025-11-11,112.8335
120503,2025-11-12,114.5767
120503,2025-11-13,114.5767
120503,2025-11-14,114.5767
120503,2025-11-15,114.5767
120503,2025-11-16,114.5767
120503,2025-11-17,114.5767
120503,2025-11-18,114.5767
120503,2025-11-19,114.5767
120503,2025-11-20,114.5767
120503,2025-11-21,114.5767
120503,2025-11-22,114.5767
120503,2025-11-23,114.5767
120503,2025-11-24,114.5767
120503,2025-11-25,114.5767
120503,2025-11-26,114.5767
120503,2025-11-27,114.5767
120503,2025-11-28,114.5767
120503,2025-11-29,114.5767
120503,2025-11-30,114.5767
120503,2025-12-01,114.5767
120503,2025-12-02,113.1194
120503,2025-12-03,112.4946
120503,2025-12-04,112.4946
120503,2025-12-05,110.0286
120503,2025-12-06,112.7302
120503,2025-12-07,112.7302
120503,2025-12-08,111.961
120503,2025-12-09,109.4397
120503,2025-12-10,109.4397
120503,2025-12-11,112.4513
120503,2025-12-12,114.6566
120503,2025-12-13,114.6566
120503,2025-12-14,114.6566
120503,2025-12-15,114.6566
120503,2025-12-16,114.6566
120503,2025-12-17,114.6566
120503,2025-12-18,114.6566
120503,2025-12-19,114.6566
120503,2025-12-20,114.6566
120503,2025-12-21,114.6566
120503,2025-12-22,114.6566
120503,2025-12-23,114.6566
120503,2025-12-24,114.6566
120503,2025-12-25,114.6566
120503,2025-12-26,114.6566
120503,2025-12-27,114.6566
120503,2025-12-28,114.6566
120503,2025-12-29,114.6566
120503,2025-12-30,114.6566
120503,2025-12-31,114.6566
120503,2026-01-01,111.0576
120503,2026-01-02,111.0576
120503,2026-01-03,111.0576
120503,2026-01-04,111.2292
120503,2026-01-05,111.2831
120503,2026-01-06,111.2831
120503,2026-01-07,111.2831
120503,2026-01-08,111.2831
120503,2026-01-09,111.2831
120503,2026-01-10,111.2831
120503,2026-01-11,111.2831
120503,2026-01-12,111.2831
120503,2026-01-13,111.2831
120503,2026-01-14,111.2831
120503,2026-01-15,111.2831
120503,2026-01-16,111.2831
120503,2026-01-17,111.2831
120503,2026-01-18,111.2831
120503,2026-01-19,111.2831
120503,2026-01-20,111.2831
120503,2026-01-21,111.2831
120503,2026-01-22,111.2831
120503,2026-01-23,111.2831
120503,2026-01-24,111.2831
120503,2026-01-25,111.2831
120503,2026-01-26,111.2831
120503,2026-01-27,111.2831
120503,2026-01-28,111.2831
120503,2026-01-29,111.2831
120503,2026-01-30,111.2831
120503,2026-01-31,111.2831
120503,2026-02-01,110.479
120503,2026-02-02,105.1893
120503,2026-02-03,102.1433
120503,2026-02-04,109.2916
120503,2026-02-05,109.2916
120503,2026-02-06,109.2916
120503,2026-02-07,109.2916
120503,2026-02-08,109.2916
120503,2026-02-09,109.2916
120503,2026-02-10,109.2916
120503,2026-02-11,109.2916
120503,2026-02-12,109.2916
120503,2026-02-13,109.2916
120503,2026-02-14,109.2916
120503,2026-02-15,109.2916
120503,2026-02-16,109.2916
120503,2026-02-17,109.2916
120503,2026-02-18,109.2916
120503,2026-02-19,109.2916
120503,2026-02-20,109.2916
120503,2026-02-21,109.2916
120503,2026-02-22,109.2916
120503,2026-02-23,109.2916
120503,2026-02-24,109.2916
120503,2026-02-25,109.2916
120503,2026-02-26,109.2916
120503,2026-02-27,109.2916
120503,2026-02-28,109.2916
120503,2026-03-01,109.2916
120503,2026-03-02,105.7397
120503,2026-03-03,103.4837
120503,2026-03-04,109.6475
120503,2026-03-05,109.6475
120503,2026-03-06,109.6475
120503,2026-03-07,109.6475
120503,2026-03-08,109.6475
120503,2026-03-09,109.6475
120503,2026-03-10,109.6475
120503,2026-03-11,109.6475
120503,2026-03-12,109.6475
120503,2026-03-13,109.6475
120503,2026-03-14,109.6475
120503,2026-03-15,109.6475
120503,2026-03-16,109.6475
120503,2026-03-17,109.6475
120503,2026-03-18,109.6475
120503,2026-03-19,109.6475
120503,2026-03-20,109.6475
120503,2026-03-21,109.6475
120503,2026-03-22,109.6475
120503,2026-03-23,109.6475
120503,2026-03-24,109.6475
120503,2026-03-25,109.6475
120503,2026-03-26,109.6475
120503,2026-03-27,109.6475
120503,2026-03-28,109.6475
120503,2026-03-29,109.6475
120503,2026-03-30,109.6475
120503,2026-03-31,109.6475
120503,2026-04-01,109.6475
120503,2026-04-02,105.4683
120503,2026-04-03,103.7844
120503,2026-04-04,103.7844
120503,2026-04-05,113.2511
120503,2026-04-06,113.2511
120503,2026-04-07,113.2511
120503,2026-04-08,113.2511
120503,2026-04-09,113.2511
120503,2026-04-10,113.2511
120503,2026-04-11,113.2511
120503,2026-04-12,113.2511
120503,2026-04-13,113.2511
120503,2026-04-14,113.2511
120503,2026-04-15,113.2511
120503,2026-04-16,113.2511
120503,2026-04-17,113.2511
120503,2026-04-18,113.2511
120503,2026-04-19,113.2511
120503,2026-04-20,113.2511
120503,2026-04-21,113.2511
120503,2026-04-22,113.2511
120503,2026-04-23,113.2511
120503,2026-04-24,113.2511
120503,2026-04-25,113.2511
120503,2026-04-26,113.2511
120503,2026-04-27,113.2511
120503,2026-04-28,113.2511
120503,2026-04-29,113.2511
120503,2026-04-30,113.2511
120503,2026-05-01,109.7994
120503,2026-05-02,103.9781
120503,2026-05-03,102.3771
120503,2026-05-04,102.3771
120503,2026-05-05,113.2069
120503,2026-05-06,113.2069
120503,2026-05-07,113.2069
120503,2026-05-08,113.2069
120503,2026-05-09,113.2069
120503,2026-05-10,113.2069
120503,2026-05-11,113.2069
120503,2026-05-12,113.2069
120503,2026-05-13,113.2069
120503,2026-05-14,113.2069
120503,2026-05-15,113.2069
120503,2026-05-16,113.2069
120503,2026-05-17,113.2069
120503,2026-05-18,113.2069
120503,2026-05-19,113.2069
120503,2026-05-20,113.2069
120503,2026-05-21,113.2069
120503,2026-05-22,113.2069
120503,2026-05-23,113.2069
120503,2026-05-24,113.2069
120503,2026-05-25,113.2069
120503,2026-05-26,113.2069
120503,2026-05-27,113.2069
120503,2026-05-28,113.2069
120503,2026-05-29,113.2069
120503,2026-05-30,113.2069
120503,2026-05-31,113.2069
120503,2026-06-01,109.6346
120503,2026-06-02,103.599
120503,2026-06-03,102.8875
120503,2026-06-04,109.9157
120503,2026-06-05,113.1197
120503,2026-06-06,113.1197
120503,2026-06-07,113.1197
120503,2026-06-08,113.1197
120503,2026-06-09,113.1197
120503,2026-06-10,113.1197
120503,2026-06-11,113.1197
120503,2026-06-12,113.1197
120503,2026-06-13,113.1197
120503,2026-06-14,113.1197
120503,2026-06-15,113.1197
120503,2026-06-16,113.1197
120503,2026-06-17,113.1197
120503,2026-06-18,113.1197
120503,2026-06-19,113.1197
120503,2026-06-20,113.1197
120503,2026-06-21,113.1197
120503,2026-06-22,113.1197
120503,2026-06-23,113.1197
120503,2026-06-24,113.1197
120503,2026-06-25,113.1197
120503,2026-06-26,113.1197
120503,2026-06-27,113.1197
120503,2026-06-28,113.1197
120503,2026-06-29,113.1197
120503,2026-06-30,113.1197
120503,2026-07-01,109.8535
120503,2026-07-02,109.8535
120503,2026-07-03,109.8535
120503,2026-07-04,111.6029
120503,2026-07-05,112.2186
120503,2026-07-06,112.2186
120503,2026-07-07,112.2186
120503,2026-07-08,112.2186
120503,2026-07-09,112.2186
120503,2026-07-10,112.2186
120503,2026-07-11,112.2186
120503,2026-07-12,112.2186
120503,2026-07-13,112.2186
120503,2026-07-14,112.2186
120503,2026-07-15,112.2186
120503,2026-07-16,112.2186
120503,2026-07-17,112.2186
120503,2026-07-18,112.2186
120503,2026-07-19,112.2186
120503,2026-07-20,112.2186
120503,2026-07-21,112.2186
120503,2026-07-22,112.2186
120503,2026-07-23,112.2186
120503,2026-07-24,112.2186
120503,2026-07-25,112.2186
120503,2026-07-26,112.2186
120503,2026-07-27,112.2186
120503,2026-07-28,112.2186
120503,2026-07-29,112.2186
120503,2026-07-30,112.2186
120503,2026-07-31,112.2186
